,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
3169,Sul,SC,,42,,,,2023-03-31,13,7164788.0,2004504,0,22722,0,,,
3170,Sul,SC,,42,,,,2023-04-01,13,7164788.0,2008949,4445,22731,9,,,
3171,Sul,SC,,42,,,,2023-04-02,14,7164788.0,2008949,0,22731,0,,,
3172,Sul,SC,,42,,,,2023-04-03,14,7164788.0,2008949,0,22731,0,,,
3173,Sul,SC,,42,,,,2023-04-04,14,7164788.0,2008949,0,22731,0,,,
3174,Sul,SC,,42,,,,2023-04-05,14,7164788.0,2008949,0,22731,0,,,
3175,Sul,SC,,42,,,,2023-04-06,14,7164788.0,2008949,0,22731,0,,,
3176,Sul,SC,,42,,,,2023-04-07,14,7164788.0,2008949,0,22731,0,,,
3177,Sul,SC,,42,,,,2023-04-08,14,7164788.0,2011795,2846,22741,10,,,
3178,Sul,SC,,42,,,,2023-04-09,15,7164788.0,2011795,0,22741,0,,,
3179,Sul,SC,,42,,,,2023-04-10,15,7164788.0,2011795,0,22741,0,,,
3180,Sul,SC,,42,,,,2023-04-11,15,7164788.0,2011795,0,22741,0,,,
3181,Sul,SC,,42,,,,2023-04-12,15,7164788.0,2011795,0,22741,0,,,
3182,Sul,SC,,42,,,,2023-04-13,15,7164788.0,2011795,0,22741,0,,,
3183,Sul,SC,,42,,,,2023-04-14,15,7164788.0,2011795,0,22741,0,,,
3184,Sul,SC,,42,,,,2023-04-15,15,7164788.0,2014451,2656,22754,13,,,
3185,Sul,SC,,42,,,,2023-04-16,16,7164788.0,2014451,0,22754,0,,,
3186,Sul,SC,,42,,,,2023-04-17,16,7164788.0,2014451,0,22754,0,,,
3187,Sul,SC,,42,,,,2023-04-18,16,7164788.0,2014451,0,22754,0,,,
3188,Sul,SC,,42,,,,2023-04-19,16,7164788.0,2014451,0,22754,0,,,
3189,Sul,SC,,42,,,,2023-04-20,16,7164788.0,2014451,0,22754,0,,,
3190,Sul,SC,,42,,,,2023-04-21,16,7164788.0,2014451,0,22754,0,,,
3191,Sul,SC,,42,,,,2023-04-22,16,7164788.0,2015930,1479,22764,10,,,
3192,Sul,SC,,42,,,,2023-04-23,17,7164788.0,2015930,0,22764,0,,,
3193,Sul,SC,,42,,,,2023-04-24,17,7164788.0,2015930,0,22764,0,,,
3194,Sul,SC,,42,,,,2023-04-25,17,7164788.0,2015930,0,22764,0,,,
3195,Sul,SC,,42,,,,2023-04-26,17,7164788.0,2015930,0,22764,0,,,
3196,Sul,SC,,42,,,,2023-04-27,17,7164788.0,2015930,0,22764,0,,,
3197,Sul,SC,,42,,,,2023-04-28,17,7164788.0,2015930,0,22764,0,,,
3198,Sul,SC,,42,,,,2023-04-29,17,7164788.0,2017419,1489,22773,9,,,
3199,Sul,SC,,42,,,,2023-04-30,18,7164788.0,2017419,0,22773,0,,,
3200,Sul,SC,,42,,,,2023-05-01,18,7164788.0,2017419,0,22773,0,,,
3201,Sul,SC,,42,,,,2023-05-02,18,7164788.0,2017419,0,22773,0,,,
3202,Sul,SC,,42,,,,2023-05-03,18,7164788.0,2017419,0,22773,0,,,
3203,Sul,SC,,42,,,,2023-05-04,18,7164788.0,2017419,0,22773,0,,,
3204,Sul,SC,,42,,,,2023-05-05,18,7164788.0,2017419,0,22773,0,,,
3205,Sul,SC,,42,,,,2023-05-06,18,7164788.0,2018615,1196,22779,6,,,
3206,Sul,SC,,42,,,,2023-05-07,19,7164788.0,2018615,0,22779,0,,,
3207,Sul,SC,,42,,,,2023-05-08,19,7164788.0,2018615,0,22779,0,,,
3208,Sul,SC,,42,,,,2023-05-09,19,7164788.0,2018615,0,22779,0,,,
3209,Sul,SC,,42,,,,2023-05-10,19,7164788.0,2018615,0,22779,0,,,
3210,Sul,SC,,42,,,,2023-05-11,19,7164788.0,2018615,0,22779,0,,,
3211,Sul,SC,,42,,,,2023-05-12,19,7164788.0,2018615,0,22779,0,,,
3212,Sul,SC,,42,,,,2023-05-13,19,7164788.0,2020084,1469,22785,6,,,
3213,Sul,SC,,42,,,,2023-05-14,20,7164788.0,2020084,0,22785,0,,,
3214,Sul,SC,,42,,,,2023-05-15,20,7164788.0,2020084,0,22785,0,,,
3215,Sul,SC,,42,,,,2023-05-16,20,7164788.0,2020084,0,22785,0,,,
3216,Sul,SC,,42,,,,2023-05-17,20,7164788.0,2020084,0,22785,0,,,
3217,Sul,SC,,42,,,,2023-05-18,20,7164788.0,2020084,0,22785,0,,,
3218,Sul,SC,,42,,,,2023-05-19,20,7164788.0,2020084,0,22785,0,,,
3219,Sul,SC,,42,,,,2023-05-20,20,7164788.0,2021214,1130,22789,4,,,
3220,Sul,RS,,43,,,,2023-01-01,1,11377239.0,2895571,0,41508,0,,,
3221,Sul,RS,,43,,,,2023-01-02,1,11377239.0,2901027,5456,41517,9,,,
3222,Sul,RS,,43,,,,2023-01-03,1,11377239.0,2905566,4539,41533,16,,,
3223,Sul,RS,,43,,,,2023-01-04,1,11377239.0,2909726,4160,41555,22,,,
3224,Sul,RS,,43,,,,2023-01-05,1,11377239.0,2913615,3889,41581,26,,,
3225,Sul,RS,,43,,,,2023-01-06,1,11377239.0,2917305,3690,41597,16,,,
3226,Sul,RS,,43,,,,2023-01-07,1,11377239.0,2917305,0,41597,0,,,
3227,Sul,RS,,43,,,,2023-01-08,2,11377239.0,2917305,0,41597,0,,,
3228,Sul,RS,,43,,,,2023-01-09,2,11377239.0,2921420,4115,41610,13,,,
3229,Sul,RS,,43,,,,2023-01-10,2,11377239.0,2924412,2992,41610,0,,,
3230,Sul,RS,,43,,,,2023-01-11,2,11377239.0,2926949,2537,41623,13,,,
3231,Sul,RS,,43,,,,2023-01-12,2,11377239.0,2929260,2311,41646,23,,,
3232,Sul,RS,,43,,,,2023-01-13,2,11377239.0,2931576,2316,41664,18,,,
3233,Sul,RS,,43,,,,2023-01-14,2,11377239.0,2931576,0,41664,0,,,
3234,Sul,RS,,43,,,,2023-01-15,3,11377239.0,2931576,0,41664,0,,,
3235,Sul,RS,,43,,,,2023-01-16,3,11377239.0,2933976,2400,41673,9,,,
3236,Sul,RS,,43,,,,2023-01-17,3,11377239.0,2935967,1991,41693,20,,,
3237,Sul,RS,,43,,,,2023-01-18,3,11377239.0,2936772,805,41704,11,,,
3238,Sul,RS,,43,,,,2023-01-19,3,11377239.0,2939187,2415,41709,5,,,
3239,Sul,RS,,43,,,,2023-01-20,3,11377239.0,2940791,1604,41716,7,,,
3240,Sul,RS,,43,,,,2023-01-21,3,11377239.0,2940791,0,41716,0,,,
3241,Sul,RS,,43,,,,2023-01-22,4,11377239.0,2940791,0,41716,0,,,
3242,Sul,RS,,43,,,,2023-01-23,4,11377239.0,2942710,1919,41726,10,,,
3243,Sul,RS,,43,,,,2023-01-24,4,11377239.0,2943884,1174,41727,1,,,
3244,Sul,RS,,43,,,,2023-01-25,4,11377239.0,2945168,1284,41732,5,,,
3245,Sul,RS,,43,,,,2023-01-26,4,11377239.0,2946223,1055,41732,0,,,
3246,Sul,RS,,43,,,,2023-01-27,4,11377239.0,2947133,910,41736,4,,,
3247,Sul,RS,,43,,,,2023-01-28,4,11377239.0,2947133,0,41736,0,,,
3248,Sul,RS,,43,,,,2023-01-29,5,11377239.0,2947133,0,41736,0,,,
3249,Sul,RS,,43,,,,2023-01-30,5,11377239.0,2948226,1093,41743,7,,,
3250,Sul,RS,,43,,,,2023-01-31,5,11377239.0,2949275,1049,41807,64,,,
3251,Sul,RS,,43,,,,2023-02-01,5,11377239.0,2950172,897,41821,14,,,
3252,Sul,RS,,43,,,,2023-02-02,5,11377239.0,2950172,0,41821,0,,,
3253,Sul,RS,,43,,,,2023-02-03,5,11377239.0,2951318,1146,41830,9,,,
3254,Sul,RS,,43,,,,2023-02-04,5,11377239.0,2951318,0,41830,0,,,
3255,Sul,RS,,43,,,,2023-02-05,6,11377239.0,2951318,0,41830,0,,,
3256,Sul,RS,,43,,,,2023-02-06,6,11377239.0,2951964,646,41835,5,,,
3257,Sul,RS,,43,,,,2023-02-07,6,11377239.0,2952704,740,41852,17,,,
3258,Sul,RS,,43,,,,2023-02-08,6,11377239.0,2953098,394,41860,8,,,
3259,Sul,RS,,43,,,,2023-02-09,6,11377239.0,2953628,530,41863,3,,,
3260,Sul,RS,,43,,,,2023-02-10,6,11377239.0,2953628,0,41863,0,,,
3261,Sul,RS,,43,,,,2023-02-11,6,11377239.0,2953628,0,41863,0,,,
3262,Sul,RS,,43,,,,2023-02-12,7,11377239.0,2953628,0,41863,0,,,
3263,Sul,RS,,43,,,,2023-02-13,7,11377239.0,2954738,1110,41876,13,,,
3264,Sul,RS,,43,,,,2023-02-14,7,11377239.0,2955238,500,41897,21,,,
3265,Sul,RS,,43,,,,2023-02-15,7,11377239.0,2955695,457,41896,-1,,,
3266,Sul,RS,,43,,,,2023-02-16,7,11377239.0,2956189,494,41899,3,,,
3267,Sul,RS,,43,,,,2023-02-17,7,11377239.0,2956658,469,41900,1,,,
3268,Sul,RS,,43,,,,2023-02-18,7,11377239.0,2956658,0,41900,0,,,
3269,Sul,RS,,43,,,,2023-02-19,8,11377239.0,2956658,0,41900,0,,,
3270,Sul,RS,,43,,,,2023-02-20,8,11377239.0,2956658,0,41900,0,,,
3271,Sul,RS,,43,,,,2023-02-21,8,11377239.0,2956658,0,41900,0,,,
3272,Sul,RS,,43,,,,2023-02-22,8,11377239.0,2957452,794,41905,5,,,
3273,Sul,RS,,43,,,,2023-02-23,8,11377239.0,2957835,383,41906,1,,,
3274,Sul,RS,,43,,,,2023-02-24,8,11377239.0,2958495,660,41907,1,,,
3275,Sul,RS,,43,,,,2023-02-25,8,11377239.0,2958495,0,41907,0,,,
3276,Sul,RS,,43,,,,2023-02-26,9,11377239.0,2958495,0,41907,0,,,
3277,Sul,RS,,43,,,,2023-02-27,9,11377239.0,2959192,697,41908,1,,,
3278,Sul,RS,,43,,,,2023-02-28,9,11377239.0,2959883,691,41917,9,,,
3279,Sul,RS,,43,,,,2023-03-01,9,11377239.0,2960590,707,41917,0,,,
3280,Sul,RS,,43,,,,2023-03-02,9,11377239.0,2961233,643,41918,1,,,
3281,Sul,RS,,43,,,,2023-03-03,9,11377239.0,2961756,523,41919,1,,,
3282,Sul,RS,,43,,,,2023-03-04,9,11377239.0,2962414,658,41921,2,,,
3283,Sul,RS,,43,,,,2023-03-05,10,11377239.0,2962414,0,41921,0,,,
3284,Sul,RS,,43,,,,2023-03-06,10,11377239.0,2962414,0,41921,0,,,
3285,Sul,RS,,43,,,,2023-03-07,10,11377239.0,2962414,0,41921,0,,,
3286,Sul,RS,,43,,,,2023-03-08,10,11377239.0,2962414,0,41921,0,,,
3287,Sul,RS,,43,,,,2023-03-09,10,11377239.0,2962414,0,41921,0,,,
3288,Sul,RS,,43,,,,2023-03-10,10,11377239.0,2962414,0,41921,0,,,
3289,Sul,RS,,43,,,,2023-03-11,10,11377239.0,2966100,3686,41935,14,,,
3290,Sul,RS,,43,,,,2023-03-12,11,11377239.0,2966100,0,41935,0,,,
3291,Sul,RS,,43,,,,2023-03-13,11,11377239.0,2966100,0,41935,0,,,
3292,Sul,RS,,43,,,,2023-03-14,11,11377239.0,2966100,0,41935,0,,,
3293,Sul,RS,,43,,,,2023-03-15,11,11377239.0,2966100,0,41935,0,,,
3294,Sul,RS,,43,,,,2023-03-16,11,11377239.0,2966100,0,41935,0,,,
3295,Sul,RS,,43,,,,2023-03-17,11,11377239.0,2966100,0,41935,0,,,
3296,Sul,RS,,43,,,,2023-03-18,11,11377239.0,2974090,7990,41945,10,,,
3297,Sul,RS,,43,,,,2023-03-19,12,11377239.0,2974090,0,41945,0,,,
3298,Sul,RS,,43,,,,2023-03-20,12,11377239.0,2974090,0,41945,0,,,
3299,Sul,RS,,43,,,,2023-03-21,12,11377239.0,2974090,0,41945,0,,,
3300,Sul,RS,,43,,,,2023-03-22,12,11377239.0,2974090,0,41945,0,,,
3301,Sul,RS,,43,,,,2023-03-23,12,11377239.0,2974090,0,41945,0,,,
3302,Sul,RS,,43,,,,2023-03-24,12,11377239.0,2974090,0,41945,0,,,
3303,Sul,RS,,43,,,,2023-03-25,12,11377239.0,2982783,8693,41961,16,,,
3304,Sul,RS,,43,,,,2023-03-26,13,11377239.0,2982783,0,41961,0,,,
3305,Sul,RS,,43,,,,2023-03-27,13,11377239.0,2982783,0,41961,0,,,
3306,Sul,RS,,43,,,,2023-03-28,13,11377239.0,2982783,0,41961,0,,,
3307,Sul,RS,,43,,,,2023-03-29,13,11377239.0,2982783,0,41961,0,,,
3308,Sul,RS,,43,,,,2023-03-30,13,11377239.0,2982783,0,41961,0,,,
3309,Sul,RS,,43,,,,2023-03-31,13,11377239.0,2982783,0,41961,0,,,
3310,Sul,RS,,43,,,,2023-04-01,13,11377239.0,2991258,8475,41975,14,,,
3311,Sul,RS,,43,,,,2023-04-02,14,11377239.0,2991258,0,41975,0,,,
3312,Sul,RS,,43,,,,2023-04-03,14,11377239.0,2991258,0,41975,0,,,
3313,Sul,RS,,43,,,,2023-04-04,14,11377239.0,2991258,0,41975,0,,,
3314,Sul,RS,,43,,,,2023-04-05,14,11377239.0,2991258,0,41975,0,,,
3315,Sul,RS,,43,,,,2023-04-06,14,11377239.0,2991258,0,41975,0,,,
3316,Sul,RS,,43,,,,2023-04-07,14,11377239.0,2991258,0,41975,0,,,
3317,Sul,RS,,43,,,,2023-04-08,14,11377239.0,3001676,10418,41998,23,,,
3318,Sul,RS,,43,,,,2023-04-09,15,11377239.0,3001676,0,41998,0,,,
3319,Sul,RS,,43,,,,2023-04-10,15,11377239.0,3001676,0,41998,0,,,
3320,Sul,RS,,43,,,,2023-04-11,15,11377239.0,3001676,0,41998,0,,,
3321,Sul,RS,,43,,,,2023-04-12,15,11377239.0,3001676,0,41998,0,,,
3322,Sul,RS,,43,,,,2023-04-13,15,11377239.0,3001676,0,41998,0,,,
3323,Sul,RS,,43,,,,2023-04-14,15,11377239.0,3001676,0,41998,0,,,
3324,Sul,RS,,43,,,,2023-04-15,15,11377239.0,3012467,10791,42033,35,,,
3325,Sul,RS,,43,,,,2023-04-16,16,11377239.0,3012467,0,42033,0,,,
3326,Sul,RS,,43,,,,2023-04-17,16,11377239.0,3012467,0,42033,0,,,
3327,Sul,RS,,43,,,,2023-04-18,16,11377239.0,3012467,0,42033,0,,,
3328,Sul,RS,,43,,,,2023-04-19,16,11377239.0,3012467,0,42033,0,,,
3329,Sul,RS,,43,,,,2023-04-20,16,11377239.0,3012467,0,42033,0,,,
3330,Sul,RS,,43,,,,2023-04-21,16,11377239.0,3012467,0,42033,0,,,
3331,Sul,RS,,43,,,,2023-04-22,16,11377239.0,3020490,8023,42072,39,,,
3332,Sul,RS,,43,,,,2023-04-23,17,11377239.0,3020490,0,42072,0,,,
3333,Sul,RS,,43,,,,2023-04-24,17,11377239.0,3020490,0,42072,0,,,
3334,Sul,RS,,43,,,,2023-04-25,17,11377239.0,3020490,0,42072,0,,,
3335,Sul,RS,,43,,,,2023-04-26,17,11377239.0,3020490,0,42072,0,,,
3336,Sul,RS,,43,,,,2023-04-27,17,11377239.0,3020490,0,42072,0,,,
3337,Sul,RS,,43,,,,2023-04-28,17,11377239.0,3020490,0,42072,0,,,
3338,Sul,RS,,43,,,,2023-04-29,17,11377239.0,3027358,6868,42113,41,,,
3339,Sul,RS,,43,,,,2023-04-30,18,11377239.0,3027358,0,42113,0,,,
3340,Sul,RS,,43,,,,2023-05-01,18,11377239.0,3027358,0,42113,0,,,
3341,Sul,RS,,43,,,,2023-05-02,18,11377239.0,3027358,0,42113,0,,,
3342,Sul,RS,,43,,,,2023-05-03,18,11377239.0,3027358,0,42113,0,,,
3343,Sul,RS,,43,,,,2023-05-04,18,11377239.0,3027358,0,42113,0,,,
3344,Sul,RS,,43,,,,2023-05-05,18,11377239.0,3027358,0,42113,0,,,
3345,Sul,RS,,43,,,,2023-05-06,18,11377239.0,3032069,4711,42149,36,,,
3346,Sul,RS,,43,,,,2023-05-07,19,11377239.0,3032069,0,42149,0,,,
3347,Sul,RS,,43,,,,2023-05-08,19,11377239.0,3032069,0,42149,0,,,
3348,Sul,RS,,43,,,,2023-05-09,19,11377239.0,3032069,0,42149,0,,,
3349,Sul,RS,,43,,,,2023-05-10,19,11377239.0,3032069,0,42149,0,,,
3350,Sul,RS,,43,,,,2023-05-11,19,11377239.0,3032069,0,42149,0,,,
3351,Sul,RS,,43,,,,2023-05-12,19,11377239.0,3032069,0,42149,0,,,
3352,Sul,RS,,43,,,,2023-05-13,19,11377239.0,3036116,4047,42189,40,,,
3353,Sul,RS,,43,,,,2023-05-14,20,11377239.0,3036116,0,42189,0,,,
3354,Sul,RS,,43,,,,2023-05-15,20,11377239.0,3036116,0,42189,0,,,
3355,Sul,RS,,43,,,,2023-05-16,20,11377239.0,3036116,0,42189,0,,,
3356,Sul,RS,,43,,,,2023-05-17,20,11377239.0,3036116,0,42189,0,,,
3357,Sul,RS,,43,,,,2023-05-18,20,11377239.0,3036116,0,42189,0,,,
3358,Sul,RS,,43,,,,2023-05-19,20,11377239.0,3036116,0,42189,0,,,
3359,Sul,RS,,43,,,,2023-05-20,20,11377239.0,3039495,3379,42232,43,,,
3360,Centro-Oeste,MS,,50,,,,2023-01-01,1,2778986.0,593209,0,10903,0,,,
3361,Centro-Oeste,MS,,50,,,,2023-01-02,1,2778986.0,593209,0,10903,0,,,
3362,Centro-Oeste,MS,,50,,,,2023-01-03,1,2778986.0,596398,3189,10924,21,,,
3363,Centro-Oeste,MS,,50,,,,2023-01-04,1,2778986.0,596398,0,10924,0,,,
3364,Centro-Oeste,MS,,50,,,,2023-01-05,1,2778986.0,596398,0,10924,0,,,
3365,Centro-Oeste,MS,,50,,,,2023-01-06,1,2778986.0,596398,0,10924,0,,,
3366,Centro-Oeste,MS,,50,,,,2023-01-07,1,2778986.0,596398,0,10924,0,,,
3367,Centro-Oeste,MS,,50,,,,2023-01-08,2,2778986.0,596398,0,10924,0,,,
3368,Centro-Oeste,MS,,50,,,,2023-01-09,2,2778986.0,596398,0,10924,0,,,
3369,Centro-Oeste,MS,,50,,,,2023-01-10,2,2778986.0,599285,2887,10944,20,,,
3370,Centro-Oeste,MS,,50,,,,2023-01-11,2,2778986.0,599285,0,10944,0,,,
3371,Centro-Oeste,MS,,50,,,,2023-01-12,2,2778986.0,599285,0,10944,0,,,
3372,Centro-Oeste,MS,,50,,,,2023-01-13,2,2778986.0,599285,0,10944,0,,,
3373,Centro-Oeste,MS,,50,,,,2023-01-14,2,2778986.0,599285,0,10944,0,,,
3374,Centro-Oeste,MS,,50,,,,2023-01-15,3,2778986.0,599285,0,10944,0,,,
3375,Centro-Oeste,MS,,50,,,,2023-01-16,3,2778986.0,599285,0,10944,0,,,
3376,Centro-Oeste,MS,,50,,,,2023-01-17,3,2778986.0,601158,1873,10969,25,,,
3377,Centro-Oeste,MS,,50,,,,2023-01-18,3,2778986.0,601158,0,10969,0,,,
3378,Centro-Oeste,MS,,50,,,,2023-01-19,3,2778986.0,601158,0,10969,0,,,
3379,Centro-Oeste,MS,,50,,,,2023-01-20,3,2778986.0,601158,0,10969,0,,,
3380,Centro-Oeste,MS,,50,,,,2023-01-21,3,2778986.0,601158,0,10969,0,,,
3381,Centro-Oeste,MS,,50,,,,2023-01-22,4,2778986.0,601158,0,10969,0,,,
3382,Centro-Oeste,MS,,50,,,,2023-01-23,4,2778986.0,601158,0,10969,0,,,
3383,Centro-Oeste,MS,,50,,,,2023-01-24,4,2778986.0,602144,986,10975,6,,,
3384,Centro-Oeste,MS,,50,,,,2023-01-25,4,2778986.0,602144,0,10975,0,,,
3385,Centro-Oeste,MS,,50,,,,2023-01-26,4,2778986.0,602144,0,10975,0,,,
3386,Centro-Oeste,MS,,50,,,,2023-01-27,4,2778986.0,602144,0,10975,0,,,
3387,Centro-Oeste,MS,,50,,,,2023-01-28,4,2778986.0,602144,0,10975,0,,,
3388,Centro-Oeste,MS,,50,,,,2023-01-29,5,2778986.0,602144,0,10975,0,,,
3389,Centro-Oeste,MS,,50,,,,2023-01-30,5,2778986.0,602144,0,10975,0,,,
3390,Centro-Oeste,MS,,50,,,,2023-01-31,5,2778986.0,603110,966,10982,7,,,
3391,Centro-Oeste,MS,,50,,,,2023-02-01,5,2778986.0,603110,0,10982,0,,,
3392,Centro-Oeste,MS,,50,,,,2023-02-02,5,2778986.0,603110,0,10982,0,,,
3393,Centro-Oeste,MS,,50,,,,2023-02-03,5,2778986.0,603110,0,10982,0,,,
3394,Centro-Oeste,MS,,50,,,,2023-02-04,5,2778986.0,603110,0,10982,0,,,
3395,Centro-Oeste,MS,,50,,,,2023-02-05,6,2778986.0,603110,0,10982,0,,,
3396,Centro-Oeste,MS,,50,,,,2023-02-06,6,2778986.0,603110,0,10982,0,,,
3397,Centro-Oeste,MS,,50,,,,2023-02-07,6,2778986.0,604447,1337,10992,10,,,
3398,Centro-Oeste,MS,,50,,,,2023-02-08,6,2778986.0,604447,0,10992,0,,,
3399,Centro-Oeste,MS,,50,,,,2023-02-09,6,2778986.0,604447,0,10992,0,,,
3400,Centro-Oeste,MS,,50,,,,2023-02-10,6,2778986.0,604447,0,10992,0,,,
3401,Centro-Oeste,MS,,50,,,,2023-02-11,6,2778986.0,604447,0,10992,0,,,
3402,Centro-Oeste,MS,,50,,,,2023-02-12,7,2778986.0,604447,0,10992,0,,,
3403,Centro-Oeste,MS,,50,,,,2023-02-13,7,2778986.0,604447,0,10992,0,,,
3404,Centro-Oeste,MS,,50,,,,2023-02-14,7,2778986.0,605943,1496,10996,4,,,
3405,Centro-Oeste,MS,,50,,,,2023-02-15,7,2778986.0,605943,0,10996,0,,,
3406,Centro-Oeste,MS,,50,,,,2023-02-16,7,2778986.0,605943,0,10996,0,,,
3407,Centro-Oeste,MS,,50,,,,2023-02-17,7,2778986.0,605943,0,10996,0,,,
3408,Centro-Oeste,MS,,50,,,,2023-02-18,7,2778986.0,605943,0,10996,0,,,
3409,Centro-Oeste,MS,,50,,,,2023-02-19,8,2778986.0,605943,0,10996,0,,,
3410,Centro-Oeste,MS,,50,,,,2023-02-20,8,2778986.0,605943,0,10996,0,,,
3411,Centro-Oeste,MS,,50,,,,2023-02-21,8,2778986.0,606906,963,11004,8,,,
3412,Centro-Oeste,MS,,50,,,,2023-02-22,8,2778986.0,606906,0,11004,0,,,
3413,Centro-Oeste,MS,,50,,,,2023-02-23,8,2778986.0,606906,0,11004,0,,,
3414,Centro-Oeste,MS,,50,,,,2023-02-24,8,2778986.0,606906,0,11004,0,,,
3415,Centro-Oeste,MS,,50,,,,2023-02-25,8,2778986.0,606906,0,11004,0,,,
3416,Centro-Oeste,MS,,50,,,,2023-02-26,9,2778986.0,606906,0,11004,0,,,
3417,Centro-Oeste,MS,,50,,,,2023-02-27,9,2778986.0,606906,0,11004,0,,,
3418,Centro-Oeste,MS,,50,,,,2023-02-28,9,2778986.0,607356,450,11010,6,,,
3419,Centro-Oeste,MS,,50,,,,2023-03-01,9,2778986.0,607356,0,11010,0,,,
3420,Centro-Oeste,MS,,50,,,,2023-03-02,9,2778986.0,607356,0,11010,0,,,
3421,Centro-Oeste,MS,,50,,,,2023-03-03,9,2778986.0,607356,0,11010,0,,,
3422,Centro-Oeste,MS,,50,,,,2023-03-04,9,2778986.0,607776,420,11016,6,,,
3423,Centro-Oeste,MS,,50,,,,2023-03-05,10,2778986.0,607776,0,11016,0,,,
3424,Centro-Oeste,MS,,50,,,,2023-03-06,10,2778986.0,607776,0,11016,0,,,
3425,Centro-Oeste,MS,,50,,,,2023-03-07,10,2778986.0,607776,0,11016,0,,,
3426,Centro-Oeste,MS,,50,,,,2023-03-08,10,2778986.0,607776,0,11016,0,,,
3427,Centro-Oeste,MS,,50,,,,2023-03-09,10,2778986.0,607776,0,11016,0,,,
3428,Centro-Oeste,MS,,50,,,,2023-03-10,10,2778986.0,607776,0,11016,0,,,
3429,Centro-Oeste,MS,,50,,,,2023-03-11,10,2778986.0,608307,531,11020,4,,,
3430,Centro-Oeste,MS,,50,,,,2023-03-12,11,2778986.0,608307,0,11020,0,,,
3431,Centro-Oeste,MS,,50,,,,2023-03-13,11,2778986.0,608307,0,11020,0,,,
3432,Centro-Oeste,MS,,50,,,,2023-03-14,11,2778986.0,608307,0,11020,0,,,
3433,Centro-Oeste,MS,,50,,,,2023-03-15,11,2778986.0,608307,0,11020,0,,,
3434,Centro-Oeste,MS,,50,,,,2023-03-16,11,2778986.0,608307,0,11020,0,,,
3435,Centro-Oeste,MS,,50,,,,2023-03-17,11,2778986.0,608307,0,11020,0,,,
3436,Centro-Oeste,MS,,50,,,,2023-03-18,11,2778986.0,608895,588,11023,3,,,
3437,Centro-Oeste,MS,,50,,,,2023-03-19,12,2778986.0,608895,0,11023,0,,,
3438,Centro-Oeste,MS,,50,,,,2023-03-20,12,2778986.0,608895,0,11023,0,,,
3439,Centro-Oeste,MS,,50,,,,2023-03-21,12,2778986.0,608895,0,11023,0,,,
3440,Centro-Oeste,MS,,50,,,,2023-03-22,12,2778986.0,608895,0,11023,0,,,
3441,Centro-Oeste,MS,,50,,,,2023-03-23,12,2778986.0,608895,0,11023,0,,,
3442,Centro-Oeste,MS,,50,,,,2023-03-24,12,2778986.0,608895,0,11023,0,,,
3443,Centro-Oeste,MS,,50,,,,2023-03-25,12,2778986.0,609249,354,11025,2,,,
3444,Centro-Oeste,MS,,50,,,,2023-03-26,13,2778986.0,609249,0,11025,0,,,
3445,Centro-Oeste,MS,,50,,,,2023-03-27,13,2778986.0,609249,0,11025,0,,,
3446,Centro-Oeste,MS,,50,,,,2023-03-28,13,2778986.0,609249,0,11025,0,,,
3447,Centro-Oeste,MS,,50,,,,2023-03-29,13,2778986.0,609249,0,11025,0,,,
3448,Centro-Oeste,MS,,50,,,,2023-03-30,13,2778986.0,609249,0,11025,0,,,
3449,Centro-Oeste,MS,,50,,,,2023-03-31,13,2778986.0,609249,0,11025,0,,,
3450,Centro-Oeste,MS,,50,,,,2023-04-01,13,2778986.0,609785,536,11028,3,,,
3451,Centro-Oeste,MS,,50,,,,2023-04-02,14,2778986.0,609785,0,11028,0,,,
3452,Centro-Oeste,MS,,50,,,,2023-04-03,14,2778986.0,609785,0,11028,0,,,
3453,Centro-Oeste,MS,,50,,,,2023-04-04,14,2778986.0,609785,0,11028,0,,,
3454,Centro-Oeste,MS,,50,,,,2023-04-05,14,2778986.0,609785,0,11028,0,,,
3455,Centro-Oeste,MS,,50,,,,2023-04-06,14,2778986.0,609785,0,11028,0,,,
3456,Centro-Oeste,MS,,50,,,,2023-04-07,14,2778986.0,609785,0,11028,0,,,
3457,Centro-Oeste,MS,,50,,,,2023-04-08,14,2778986.0,610693,908,11029,1,,,
3458,Centro-Oeste,MS,,50,,,,2023-04-09,15,2778986.0,610693,0,11029,0,,,
3459,Centro-Oeste,MS,,50,,,,2023-04-10,15,2778986.0,610693,0,11029,0,,,
3460,Centro-Oeste,MS,,50,,,,2023-04-11,15,2778986.0,610693,0,11029,0,,,
3461,Centro-Oeste,MS,,50,,,,2023-04-12,15,2778986.0,610693,0,11029,0,,,
3462,Centro-Oeste,MS,,50,,,,2023-04-13,15,2778986.0,610693,0,11029,0,,,
3463,Centro-Oeste,MS,,50,,,,2023-04-14,15,2778986.0,610693,0,11029,0,,,
3464,Centro-Oeste,MS,,50,,,,2023-04-15,15,2778986.0,611113,420,11033,4,,,
3465,Centro-Oeste,MS,,50,,,,2023-04-16,16,2778986.0,611113,0,11033,0,,,
